Notes,Residence County,Residence County Code,MMWR Week,MMWR Week Code,Deaths,Population,Crude Rate
,"Atlantic County, NJ",34001,"2020 Week 47 ending November 21, 2020",2020/47,70,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2020 Week 48 ending November 28, 2020",2020/48,69,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2020 Week 49 ending December 05, 2020",2020/49,67,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2020 Week 50 ending December 12, 2020",2020/50,77,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2020 Week 51 ending December 19, 2020",2020/51,69,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2020 Week 52 ending December 26, 2020",2020/52,84,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2020 Week 53 ending January 02, 2021",2020/53,100,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,68,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,105,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,90,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,100,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,89,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,77,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,70,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,69,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,72,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,53,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,69,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,75,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,70,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,65,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,66,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,83,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,59,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,57,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,73,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,59,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,52,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,57,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,57,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,46,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,60,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,54,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,56,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,57,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,63,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,44,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,60,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,57,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,55,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,48,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,54,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,66,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,58,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,70,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,69,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,56,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,70,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,72,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,73,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,69,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,48,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,53,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,74,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,62,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,55,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,73,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,57,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,69,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2022 Week 01 ending January 08, 2022 (provisional)",2022/01,89,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2022 Week 02 ending January 15, 2022 (provisional)",2022/02,84,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2022 Week 03 ending January 22, 2022 (provisional)",2022/03,103,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2022 Week 04 ending January 29, 2022 (provisional)",2022/04,75,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2022 Week 05 ending February 05, 2022 (provisional)",2022/05,74,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2022 Week 06 ending February 12, 2022 (provisional)",2022/06,67,Not Applicable,Not Applicable
,"Atlantic County, NJ",34001,"2022 Week 07 ending February 19, 2022 (provisional)",2022/07,52,Not Applicable,Not Applicable
Total,"Atlantic County, NJ",34001,,,12948,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 01 ending January 06, 2018",2018/01,138,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 02 ending January 13, 2018",2018/02,180,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 03 ending January 20, 2018",2018/03,178,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 04 ending January 27, 2018",2018/04,176,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 05 ending February 03, 2018",2018/05,160,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 06 ending February 10, 2018",2018/06,172,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 07 ending February 17, 2018",2018/07,155,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 08 ending February 24, 2018",2018/08,155,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 09 ending March 03, 2018",2018/09,143,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 10 ending March 10, 2018",2018/10,156,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 11 ending March 17, 2018",2018/11,155,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 12 ending March 24, 2018",2018/12,141,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 13 ending March 31, 2018",2018/13,157,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 14 ending April 07, 2018",2018/14,143,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 15 ending April 14, 2018",2018/15,140,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 16 ending April 21, 2018",2018/16,133,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 17 ending April 28, 2018",2018/17,133,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 18 ending May 05, 2018",2018/18,166,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 19 ending May 12, 2018",2018/19,101,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 20 ending May 19, 2018",2018/20,114,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 21 ending May 26, 2018",2018/21,145,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 22 ending June 02, 2018",2018/22,112,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 23 ending June 09, 2018",2018/23,114,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 24 ending June 16, 2018",2018/24,115,Not Applicable,Not Applicable
,"Bergen County, NJ",34003,"2018 Week 25 ending June 23, 2018",2018/25,117,Not Applicable,Not Applicable
