Notes,Residence County,Residence County Code,MMWR Week,MMWR Week Code,Deaths,Population,Crude Rate
,"Kent County, DE",10001,"2020 Week 06 ending February 08, 2020",2020/06,36,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 07 ending February 15, 2020",2020/07,32,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 08 ending February 22, 2020",2020/08,35,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 09 ending February 29, 2020",2020/09,38,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 10 ending March 07, 2020",2020/10,43,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 11 ending March 14, 2020",2020/11,31,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 12 ending March 21, 2020",2020/12,41,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 13 ending March 28, 2020",2020/13,32,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 14 ending April 04, 2020",2020/14,31,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 15 ending April 11, 2020",2020/15,33,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 16 ending April 18, 2020",2020/16,31,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 17 ending April 25, 2020",2020/17,56,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 18 ending May 02, 2020",2020/18,45,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 19 ending May 09, 2020",2020/19,56,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 20 ending May 16, 2020",2020/20,48,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 21 ending May 23, 2020",2020/21,34,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 22 ending May 30, 2020",2020/22,41,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 23 ending June 06, 2020",2020/23,41,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 24 ending June 13, 2020",2020/24,42,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 25 ending June 20, 2020",2020/25,29,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 26 ending June 27, 2020",2020/26,30,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 27 ending July 04, 2020",2020/27,42,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 28 ending July 11, 2020",2020/28,46,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 29 ending July 18, 2020",2020/29,49,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 30 ending July 25, 2020",2020/30,35,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 31 ending August 01, 2020",2020/31,31,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 32 ending August 08, 2020",2020/32,46,Not Applicable,Not Applicable
,"Kent County, DE",10001,"2020 Week 33 ending August 15, 2020",2020/33,34,Not Applicable,Not Applicable
