Notes,Residence County,Residence County Code,MMWR Week,MMWR Week Code,Deaths,Population,Crude Rate
,"Boone County, IL",17007,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,13,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,11,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,12,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,11,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,15,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,14,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,16,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,11,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,17,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,14,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,12,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,13,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,11,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,13,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,11,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,12,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,12,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,12,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,11,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,13,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,15,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,12,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,13,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,11,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,17,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,26,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,35,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,38,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,28,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,24,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,35,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,31,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,34,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,39,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,30,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,30,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,36,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,23,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,42,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,31,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 17 ending May 01, 2021 (provisional)",2021/17,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,28,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,26,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,33,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 21 ending May 29, 2021 (provisional)",2021/21,20,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,31,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,28,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,32,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 25 ending June 26, 2021 (provisional)",2021/25,37,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,30,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 27 ending July 10, 2021 (provisional)",2021/27,31,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 28 ending July 17, 2021 (provisional)",2021/28,21,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,33,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 30 ending July 31, 2021 (provisional)",2021/30,25,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,33,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,25,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,32,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,35,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,40,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,31,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,33,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,35,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,39,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,37,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,30,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,34,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,34,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,24,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,31,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,35,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,28,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,43,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,34,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,13,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,13,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,13,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,14,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,11,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 31 ending August 07, 2021 (provisional)",2021/31,14,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,13,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,15,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,14,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,11,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,13,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,11,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 51 ending December 25, 2021 (provisional)",2021/51,15,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,11,Not Applicable,Not Applicable
,"Clark County, IL",17023,"2021 Week 43 ending October 30, 2021 (provisional)",2021/43,10,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,10,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,12,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,10,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,10,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,14,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,18,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,14,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,17,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 13 ending April 03, 2021 (provisional)",2021/13,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 14 ending April 10, 2021 (provisional)",2021/14,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 15 ending April 17, 2021 (provisional)",2021/15,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 16 ending April 24, 2021 (provisional)",2021/16,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 18 ending May 08, 2021 (provisional)",2021/18,14,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 19 ending May 15, 2021 (provisional)",2021/19,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 20 ending May 22, 2021 (provisional)",2021/20,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 22 ending June 05, 2021 (provisional)",2021/22,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 23 ending June 12, 2021 (provisional)",2021/23,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 24 ending June 19, 2021 (provisional)",2021/24,15,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 26 ending July 03, 2021 (provisional)",2021/26,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 29 ending July 24, 2021 (provisional)",2021/29,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 32 ending August 14, 2021 (provisional)",2021/32,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 33 ending August 21, 2021 (provisional)",2021/33,14,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 34 ending August 28, 2021 (provisional)",2021/34,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 35 ending September 04, 2021 (provisional)",2021/35,16,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 36 ending September 11, 2021 (provisional)",2021/36,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 37 ending September 18, 2021 (provisional)",2021/37,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 38 ending September 25, 2021 (provisional)",2021/38,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 39 ending October 02, 2021 (provisional)",2021/39,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 40 ending October 09, 2021 (provisional)",2021/40,14,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 41 ending October 16, 2021 (provisional)",2021/41,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 42 ending October 23, 2021 (provisional)",2021/42,17,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 44 ending November 06, 2021 (provisional)",2021/44,16,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 45 ending November 13, 2021 (provisional)",2021/45,15,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 46 ending November 20, 2021 (provisional)",2021/46,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 47 ending November 27, 2021 (provisional)",2021/47,16,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 48 ending December 04, 2021 (provisional)",2021/48,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 49 ending December 11, 2021 (provisional)",2021/49,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 50 ending December 18, 2021 (provisional)",2021/50,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2021 Week 52 ending January 01, 2022 (provisional)",2021/52,12,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 01 ending January 09, 2021 (provisional)",2021/01,1116,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 02 ending January 16, 2021 (provisional)",2021/02,1043,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 03 ending January 23, 2021 (provisional)",2021/03,1057,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 04 ending January 30, 2021 (provisional)",2021/04,1044,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 05 ending February 06, 2021 (provisional)",2021/05,992,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 06 ending February 13, 2021 (provisional)",2021/06,995,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 07 ending February 20, 2021 (provisional)",2021/07,974,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 08 ending February 27, 2021 (provisional)",2021/08,918,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 09 ending March 06, 2021 (provisional)",2021/09,862,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 10 ending March 13, 2021 (provisional)",2021/10,846,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 11 ending March 20, 2021 (provisional)",2021/11,810,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2021 Week 12 ending March 27, 2021 (provisional)",2021/12,843,Not Applicable,Not Applicable
