Notes,Residence County,Residence County Code,MMWR Week,MMWR Week Code,Deaths,Population,Crude Rate
,"Adams County, IL",17001,"2019 Week 21 ending May 25, 2019",2019/21,14,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 22 ending June 01, 2019",2019/22,17,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 23 ending June 08, 2019",2019/23,14,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 24 ending June 15, 2019",2019/24,15,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 25 ending June 22, 2019",2019/25,21,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 26 ending June 29, 2019",2019/26,14,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 27 ending July 06, 2019",2019/27,14,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 28 ending July 13, 2019",2019/28,15,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 29 ending July 20, 2019",2019/29,13,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 30 ending July 27, 2019",2019/30,16,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 31 ending August 03, 2019",2019/31,13,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 32 ending August 10, 2019",2019/32,18,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 33 ending August 17, 2019",2019/33,15,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 34 ending August 24, 2019",2019/34,16,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 35 ending August 31, 2019",2019/35,17,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 36 ending September 07, 2019",2019/36,12,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 37 ending September 14, 2019",2019/37,15,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 38 ending September 21, 2019",2019/38,16,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 39 ending September 28, 2019",2019/39,12,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 40 ending October 05, 2019",2019/40,16,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 41 ending October 12, 2019",2019/41,21,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 42 ending October 19, 2019",2019/42,20,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 43 ending October 26, 2019",2019/43,16,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 44 ending November 02, 2019",2019/44,20,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 45 ending November 09, 2019",2019/45,20,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 46 ending November 16, 2019",2019/46,11,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 47 ending November 23, 2019",2019/47,10,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 48 ending November 30, 2019",2019/48,10,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 50 ending December 14, 2019",2019/50,17,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 51 ending December 21, 2019",2019/51,12,Not Applicable,Not Applicable
,"Adams County, IL",17001,"2019 Week 52 ending December 28, 2019",2019/52,16,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 01 ending January 05, 2019",2019/01,14,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 04 ending January 26, 2019",2019/04,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 06 ending February 09, 2019",2019/06,12,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 13 ending March 30, 2019",2019/13,13,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 14 ending April 06, 2019",2019/14,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 19 ending May 11, 2019",2019/19,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 27 ending July 06, 2019",2019/27,12,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 29 ending July 20, 2019",2019/29,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 38 ending September 21, 2019",2019/38,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 39 ending September 28, 2019",2019/39,11,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 41 ending October 12, 2019",2019/41,12,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 43 ending October 26, 2019",2019/43,11,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 48 ending November 30, 2019",2019/48,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 50 ending December 14, 2019",2019/50,10,Not Applicable,Not Applicable
,"Boone County, IL",17007,"2019 Week 52 ending December 28, 2019",2019/52,12,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 02 ending January 12, 2019",2019/02,12,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 06 ending February 09, 2019",2019/06,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 11 ending March 16, 2019",2019/11,15,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 14 ending April 06, 2019",2019/14,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 16 ending April 20, 2019",2019/16,11,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 17 ending April 27, 2019",2019/17,11,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 20 ending May 18, 2019",2019/20,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 22 ending June 01, 2019",2019/22,13,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 23 ending June 08, 2019",2019/23,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 24 ending June 15, 2019",2019/24,13,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 25 ending June 22, 2019",2019/25,12,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 34 ending August 24, 2019",2019/34,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 36 ending September 07, 2019",2019/36,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 42 ending October 19, 2019",2019/42,13,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 47 ending November 23, 2019",2019/47,10,Not Applicable,Not Applicable
,"Bureau County, IL",17011,"2019 Week 52 ending December 28, 2019",2019/52,14,Not Applicable,Not Applicable
,"Carroll County, IL",17015,"2019 Week 42 ending October 19, 2019",2019/42,10,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 01 ending January 05, 2019",2019/01,34,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 02 ending January 12, 2019",2019/02,24,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 03 ending January 19, 2019",2019/03,30,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 04 ending January 26, 2019",2019/04,16,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 05 ending February 02, 2019",2019/05,24,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 06 ending February 09, 2019",2019/06,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 07 ending February 16, 2019",2019/07,19,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 08 ending February 23, 2019",2019/08,25,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 09 ending March 02, 2019",2019/09,27,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 10 ending March 09, 2019",2019/10,26,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 11 ending March 16, 2019",2019/11,36,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 12 ending March 23, 2019",2019/12,20,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 13 ending March 30, 2019",2019/13,24,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 14 ending April 06, 2019",2019/14,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 15 ending April 13, 2019",2019/15,23,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 16 ending April 20, 2019",2019/16,33,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 17 ending April 27, 2019",2019/17,30,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 18 ending May 04, 2019",2019/18,26,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 19 ending May 11, 2019",2019/19,26,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 20 ending May 18, 2019",2019/20,36,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 21 ending May 25, 2019",2019/21,31,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 22 ending June 01, 2019",2019/22,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 23 ending June 08, 2019",2019/23,26,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 24 ending June 15, 2019",2019/24,22,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 25 ending June 22, 2019",2019/25,25,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 26 ending June 29, 2019",2019/26,22,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 27 ending July 06, 2019",2019/27,24,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 28 ending July 13, 2019",2019/28,24,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 29 ending July 20, 2019",2019/29,14,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 30 ending July 27, 2019",2019/30,26,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 31 ending August 03, 2019",2019/31,25,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 32 ending August 10, 2019",2019/32,26,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 33 ending August 17, 2019",2019/33,31,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 34 ending August 24, 2019",2019/34,34,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 35 ending August 31, 2019",2019/35,28,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 36 ending September 07, 2019",2019/36,17,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 37 ending September 14, 2019",2019/37,26,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 38 ending September 21, 2019",2019/38,32,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 39 ending September 28, 2019",2019/39,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 40 ending October 05, 2019",2019/40,25,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 41 ending October 12, 2019",2019/41,25,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 42 ending October 19, 2019",2019/42,23,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 43 ending October 26, 2019",2019/43,36,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 44 ending November 02, 2019",2019/44,23,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 45 ending November 09, 2019",2019/45,30,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 46 ending November 16, 2019",2019/46,27,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 47 ending November 23, 2019",2019/47,18,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 48 ending November 30, 2019",2019/48,24,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 49 ending December 07, 2019",2019/49,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 50 ending December 14, 2019",2019/50,30,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 51 ending December 21, 2019",2019/51,29,Not Applicable,Not Applicable
,"Champaign County, IL",17019,"2019 Week 52 ending December 28, 2019",2019/52,35,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 05 ending February 02, 2019",2019/05,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 08 ending February 23, 2019",2019/08,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 09 ending March 02, 2019",2019/09,16,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 10 ending March 09, 2019",2019/10,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 14 ending April 06, 2019",2019/14,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 16 ending April 20, 2019",2019/16,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 19 ending May 11, 2019",2019/19,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 20 ending May 18, 2019",2019/20,11,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 21 ending May 25, 2019",2019/21,11,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 23 ending June 08, 2019",2019/23,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 28 ending July 13, 2019",2019/28,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 30 ending July 27, 2019",2019/30,11,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 33 ending August 17, 2019",2019/33,11,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 37 ending September 14, 2019",2019/37,13,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 38 ending September 21, 2019",2019/38,10,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 42 ending October 19, 2019",2019/42,11,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 46 ending November 16, 2019",2019/46,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 51 ending December 21, 2019",2019/51,12,Not Applicable,Not Applicable
,"Christian County, IL",17021,"2019 Week 52 ending December 28, 2019",2019/52,19,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2019 Week 01 ending January 05, 2019",2019/01,10,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2019 Week 04 ending January 26, 2019",2019/04,10,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2019 Week 06 ending February 09, 2019",2019/06,10,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2019 Week 08 ending February 23, 2019",2019/08,11,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2019 Week 12 ending March 23, 2019",2019/12,14,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2019 Week 14 ending April 06, 2019",2019/14,10,Not Applicable,Not Applicable
,"Clinton County, IL",17027,"2019 Week 28 ending July 13, 2019",2019/28,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 01 ending January 05, 2019",2019/01,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 02 ending January 12, 2019",2019/02,16,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 03 ending January 19, 2019",2019/03,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 05 ending February 02, 2019",2019/05,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 06 ending February 09, 2019",2019/06,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 07 ending February 16, 2019",2019/07,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 10 ending March 09, 2019",2019/10,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 11 ending March 16, 2019",2019/11,16,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 13 ending March 30, 2019",2019/13,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 14 ending April 06, 2019",2019/14,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 15 ending April 13, 2019",2019/15,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 17 ending April 27, 2019",2019/17,17,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 19 ending May 11, 2019",2019/19,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 20 ending May 18, 2019",2019/20,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 21 ending May 25, 2019",2019/21,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 22 ending June 01, 2019",2019/22,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 23 ending June 08, 2019",2019/23,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 28 ending July 13, 2019",2019/28,12,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 29 ending July 20, 2019",2019/29,15,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 30 ending July 27, 2019",2019/30,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 32 ending August 10, 2019",2019/32,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 34 ending August 24, 2019",2019/34,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 39 ending September 28, 2019",2019/39,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 42 ending October 19, 2019",2019/42,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 43 ending October 26, 2019",2019/43,14,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 44 ending November 02, 2019",2019/44,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 45 ending November 09, 2019",2019/45,13,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 46 ending November 16, 2019",2019/46,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 47 ending November 23, 2019",2019/47,11,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 51 ending December 21, 2019",2019/51,10,Not Applicable,Not Applicable
,"Coles County, IL",17029,"2019 Week 52 ending December 28, 2019",2019/52,15,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 01 ending January 05, 2019",2019/01,827,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 02 ending January 12, 2019",2019/02,834,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 03 ending January 19, 2019",2019/03,824,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 04 ending January 26, 2019",2019/04,806,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 05 ending February 02, 2019",2019/05,828,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 06 ending February 09, 2019",2019/06,880,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 07 ending February 16, 2019",2019/07,856,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 08 ending February 23, 2019",2019/08,839,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 09 ending March 02, 2019",2019/09,772,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 10 ending March 09, 2019",2019/10,827,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 11 ending March 16, 2019",2019/11,828,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 12 ending March 23, 2019",2019/12,791,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 13 ending March 30, 2019",2019/13,804,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 14 ending April 06, 2019",2019/14,808,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 15 ending April 13, 2019",2019/15,754,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 16 ending April 20, 2019",2019/16,779,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 17 ending April 27, 2019",2019/17,761,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 18 ending May 04, 2019",2019/18,754,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 19 ending May 11, 2019",2019/19,820,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 20 ending May 18, 2019",2019/20,748,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 21 ending May 25, 2019",2019/21,780,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 22 ending June 01, 2019",2019/22,773,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 23 ending June 08, 2019",2019/23,720,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 24 ending June 15, 2019",2019/24,686,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 25 ending June 22, 2019",2019/25,763,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 26 ending June 29, 2019",2019/26,713,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 27 ending July 06, 2019",2019/27,809,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 28 ending July 13, 2019",2019/28,750,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 29 ending July 20, 2019",2019/29,773,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 30 ending July 27, 2019",2019/30,688,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 31 ending August 03, 2019",2019/31,739,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 32 ending August 10, 2019",2019/32,736,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 33 ending August 17, 2019",2019/33,726,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 34 ending August 24, 2019",2019/34,731,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 35 ending August 31, 2019",2019/35,736,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 36 ending September 07, 2019",2019/36,737,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 37 ending September 14, 2019",2019/37,767,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 38 ending September 21, 2019",2019/38,753,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 39 ending September 28, 2019",2019/39,742,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 40 ending October 05, 2019",2019/40,782,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 41 ending October 12, 2019",2019/41,749,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 42 ending October 19, 2019",2019/42,828,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 43 ending October 26, 2019",2019/43,842,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 44 ending November 02, 2019",2019/44,775,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 45 ending November 09, 2019",2019/45,833,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 46 ending November 16, 2019",2019/46,800,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 47 ending November 23, 2019",2019/47,780,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 48 ending November 30, 2019",2019/48,796,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 49 ending December 07, 2019",2019/49,808,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 50 ending December 14, 2019",2019/50,800,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 51 ending December 21, 2019",2019/51,807,Not Applicable,Not Applicable
,"Cook County, IL",17031,"2019 Week 52 ending December 28, 2019",2019/52,845,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 01 ending January 05, 2019",2019/01,14,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 02 ending January 12, 2019",2019/02,19,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 03 ending January 19, 2019",2019/03,15,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 04 ending January 26, 2019",2019/04,23,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 05 ending February 02, 2019",2019/05,13,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 06 ending February 09, 2019",2019/06,14,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 07 ending February 16, 2019",2019/07,14,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 08 ending February 23, 2019",2019/08,13,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 09 ending March 02, 2019",2019/09,17,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 10 ending March 09, 2019",2019/10,16,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 13 ending March 30, 2019",2019/13,21,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 14 ending April 06, 2019",2019/14,22,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 15 ending April 13, 2019",2019/15,11,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 16 ending April 20, 2019",2019/16,19,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 17 ending April 27, 2019",2019/17,12,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 18 ending May 04, 2019",2019/18,21,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 19 ending May 11, 2019",2019/19,12,Not Applicable,Not Applicable
,"DeKalb County, IL",17037,"2019 Week 20 ending May 18, 2019",2019/20,16,Not Applicable,Not Applicable
